,Unnamed: 0,userId,night_inputDt,pmEmotion,pmStress,ifUnusual,breakfast,lunch,dinner,lateSnack,amCaffeine,amCaffAmount,pmCaffeine,pmCaffAmount,alcohol,aAmount,date,sleep,inputDt,sleepProblem,dream,amCondition,amEmotion,total_CaffAmount,date_m,startDt,endDt,device,sleep_score,total_sleep_time,time_in_bed,waso,wakeupcount,aal,movement_index,fragmentation_index,sleep_frag_index
14,14,111,2019-12-13 23:19,2.0,1.0,2.0,3.0,3.0,4.0,4.0,,,,,,,2019-12-13,2.0,2019-12-14 8:54,0.0,1.0,3.0,3.0,,2019-12-14,2019-12-14 0:43,2019-12-14 9:21,Actigraph,98.07,30480,31080,600.0,3.0,3.33,2.51,0.0,2.51
15,15,111,2019-12-13 23:19,2.0,1.0,2.0,3.0,3.0,4.0,4.0,,,,,,,2019-12-13,2.0,2019-12-14 8:54,0.0,1.0,3.0,3.0,,2019-12-14,2019-12-14 11:37,2019-12-14 22:00,Actigraph,99.36,37140,37380,240.0,1.0,4.0,1.124,0.0,1.124
16,16,111,2019-12-14 23:34,3.0,2.0,2.0,4.0,3.0,3.0,4.0,coffee,1.0,,,,,2019-12-14,2.0,2019-12-15 9:25,0.0,2.0,1.0,3.0,,2019-12-15,2019-12-14 23:40,2019-12-15 9:32,Actigraph,88.18,31320,35520,4200.0,25.0,2.8,14.527,15.385,29.912
17,17,111,2019-12-14 23:34,3.0,2.0,2.0,4.0,3.0,3.0,4.0,coffee,1.0,,,,,2019-12-14,2.0,2019-12-15 9:25,0.0,2.0,1.0,3.0,,2019-12-15,2019-12-15 10:49,2019-12-15 22:40,Actigraph,99.72,42540,42660,120.0,1.0,2.0,0.703,0.0,0.703
18,18,111,2019-12-16 23:49,2.0,2.0,2.0,4.0,3.0,4.0,4.0,coffee,1.0,,,,,2019-12-16,2.0,2019-12-17 8:40,0.0,2.0,1.0,2.0,,2019-12-17,2019-12-17 2:00,2019-12-17 10:13,Actigraph,89.05,26340,29580,3240.0,28.0,1.93,10.142,20.69,30.832
19,19,111,2019-12-16 23:49,2.0,2.0,2.0,4.0,3.0,4.0,4.0,coffee,1.0,,,,,2019-12-16,2.0,2019-12-17 8:40,0.0,2.0,1.0,2.0,,2019-12-17,2019-12-17 11:36,2019-12-17 21:45,Actigraph,100.0,36540,36540,0.0,0.0,0.0,1.314,0.0,1.314
20,20,111,2019-12-17 23:33,2.0,2.0,2.0,3.0,4.0,3.0,4.0,coffee,1.0,,,,,2019-12-17,2.0,2019-12-18 9:35,0.0,4.0,1.0,2.0,,2019-12-18,2019-12-17 23:36,2019-12-18 9:38,Actigraph,99.67,36000,36120,120.0,2.0,1.0,0.332,0.0,0.332
21,21,111,2019-12-17 23:33,2.0,2.0,2.0,3.0,4.0,3.0,4.0,coffee,1.0,,,,,2019-12-17,2.0,2019-12-18 9:35,0.0,4.0,1.0,2.0,,2019-12-18,2019-12-18 9:54,2019-12-18 20:51,Actigraph,100.0,39420,39420,0.0,0.0,0.0,0.609,0.0,0.609
22,0,111,2019-12-18 23:34,2.0,1.0,2.0,4.0,4.0,3.0,4.0,coffee,1.0,,,,,2019-12-18,4.0,2019-12-19 9:17,0.0,4.0,1.0,2.0,,2019-12-19,2019-12-18 21:41,2019-12-19 15:45,Actigraph,99.91,64980,65040,60.0,1.0,1.0,0.277,0.0,0.277
0,0,112,2019-12-11 0:00,3.0,2.0,2.0,4.0,2.0,3.0,3.0,,,,,,,2019-12-11,4.0,2019-12-12 8:49,2.0,4.0,4.0,4.0,,2019-12-12,2019-12-11 23:35,2019-12-12 23:27,Actigraph,92.67,79620,85920,6300.0,36.0,2.92,4.679,8.108,12.787
1,1,112,2019-12-14 0:37,4.0,3.0,2.0,4.0,2.0,3.0,4.0,,,,,,,2019-12-14,3.0,2019-12-15 12:36,0.0,4.0,3.0,4.0,,2019-12-15,2019-12-14 10:13,2019-12-15 1:36,Actigraph,99.24,54960,55380,420.0,1.0,7.0,0.325,0.0,0.325
2,2,112,2019-12-14 0:37,4.0,3.0,2.0,4.0,2.0,3.0,4.0,,,,,,,2019-12-14,3.0,2019-12-15 12:36,0.0,4.0,3.0,4.0,,2019-12-15,2019-12-15 4:39,2019-12-15 10:17,Actigraph,80.47,16320,20280,3960.0,31.0,2.13,14.793,9.375,24.168
3,3,112,2019-12-15 0:59,4.0,4.0,2.0,4.0,3.0,3.0,4.0,,,,,,,2019-12-15,3.0,2019-12-16 8:46,0.0,4.0,2.0,2.0,,2019-12-16,2019-12-15 10:31,2019-12-16 0:59,Actigraph,99.77,51960,52080,120.0,2.0,1.0,0.806,0.0,0.806
4,4,112,2019-12-15 0:59,4.0,4.0,2.0,4.0,3.0,3.0,4.0,,,,,,,2019-12-15,3.0,2019-12-16 8:46,0.0,4.0,2.0,2.0,,2019-12-16,2019-12-16 1:42,2019-12-16 5:45,Actigraph,84.77,12360,14580,2220.0,15.0,2.47,8.23,12.5,20.73
5,5,112,2019-12-16 0:09,3.0,3.0,2.0,4.0,2.0,3.0,4.0,,,,,,,2019-12-16,1.0,2019-12-17 8:50,2.0,2.0,2.0,2.0,,2019-12-17,2019-12-16 6:08,2019-12-17 1:43,Actigraph,98.55,69480,70500,1020.0,4.0,4.25,1.702,0.0,1.702
6,6,112,2019-12-16 0:09,3.0,3.0,2.0,4.0,2.0,3.0,4.0,,,,,,,2019-12-16,1.0,2019-12-17 8:50,2.0,2.0,2.0,2.0,,2019-12-17,2019-12-17 3:21,2019-12-17 8:12,Actigraph,77.32,13500,17460,3960.0,25.0,2.64,16.151,26.923,43.074
0,0,113,2020-01-02 23:19,4.0,4.0,2.0,2.0,3.0,3.0,4.0,,,,,,,2020-01-02,3.0,2020-01-03 8:46,2.0,4.0,3.0,4.0,,2020-01-03,2020-01-03 1:07,2020-01-03 6:52,Actigraph,79.13,16380,20700,4320.0,24.0,3.0,18.261,12.0,30.261
1,1,113,2020-01-02 23:19,4.0,4.0,2.0,2.0,3.0,3.0,4.0,,,,,,,2020-01-02,3.0,2020-01-03 8:46,2.0,4.0,3.0,4.0,,2020-01-03,2020-01-03 8:38,2020-01-03 23:27,Actigraph,100.0,53340,53340,0.0,0.0,0.0,0.112,0.0,0.112
2,2,113,2020-01-05 23:31,4.0,5.0,2.0,2.0,3.0,2.0,4.0,,,,,,,2020-01-05,4.0,2020-01-06 9:11,0.0,4.0,4.0,3.0,,2020-01-06,2020-01-06 0:23,2020-01-06 7:45,Actigraph,78.05,20700,26520,5820.0,35.0,2.77,18.778,25.0,43.778
3,3,113,2020-01-05 23:31,4.0,5.0,2.0,2.0,3.0,2.0,4.0,,,,,,,2020-01-05,4.0,2020-01-06 9:11,0.0,4.0,4.0,3.0,,2020-01-06,2020-01-06 9:37,2020-01-06 23:44,Actigraph,99.06,50340,50820,480.0,1.0,8.0,0.59,0.0,0.59
4,4,113,2020-01-06 23:44,5.0,5.0,2.0,2.0,2.0,3.0,4.0,,,,,,,2020-01-06,4.0,2020-01-07 8:54,0.0,4.0,3.0,4.0,,2020-01-07,2020-01-07 0:01,2020-01-07 6:34,Actigraph,72.26,17040,23580,6540.0,47.0,2.32,21.883,16.667,38.55
5,5,113,2020-01-06 23:44,5.0,5.0,2.0,2.0,2.0,3.0,4.0,,,,,,,2020-01-06,4.0,2020-01-07 8:54,0.0,4.0,3.0,4.0,,2020-01-07,2020-01-07 9:01,2020-01-07 23:48,Actigraph,100.0,53220,53220,0.0,0.0,0.0,0.0,0.0,0.0
6,6,113,2020-01-07 23:44,4.0,5.0,2.0,2.0,3.0,2.0,4.0,,,,,,,2020-01-07,3.0,2020-01-08 9:11,1.0,4.0,3.0,3.0,,2020-01-08,2020-01-08 4:15,2020-01-08 23:52,Actigraph,92.01,64980,70620,5640.0,29.0,3.24,5.183,13.333,18.516
7,7,113,2020-01-08 23:52,4.0,5.0,2.0,2.0,2.0,2.0,4.0,,,,,,,2020-01-08,4.0,2020-01-09 9:36,0.0,4.0,3.0,3.0,,2020-01-09,2020-01-09 4:00,2020-01-09 7:51,Actigraph,81.82,11340,13860,2520.0,22.0,1.91,13.853,17.391,31.244
8,8,113,2020-01-08 23:52,4.0,5.0,2.0,2.0,2.0,2.0,4.0,,,,,,,2020-01-08,4.0,2020-01-09 9:36,0.0,4.0,3.0,3.0,,2020-01-09,2020-01-09 9:25,2020-01-09 23:37,Actigraph,98.83,50520,51120,600.0,3.0,3.33,1.526,25.0,26.526
9,9,113,2020-01-09 23:36,3.0,5.0,2.0,2.0,3.0,2.0,4.0,,,,,,,2020-01-09,4.0,2020-01-10 8:41,0.0,4.0,3.0,3.0,,2020-01-10,2020-01-09 23:54,2020-01-10 7:12,Actigraph,79.91,21000,26280,5280.0,40.0,2.2,19.178,9.756,28.934
10,10,113,2020-01-09 23:36,3.0,5.0,2.0,2.0,3.0,2.0,4.0,,,,,,,2020-01-09,4.0,2020-01-10 8:41,0.0,4.0,3.0,3.0,,2020-01-10,2020-01-10 8:48,2020-01-10 23:38,Actigraph,100.0,53400,53400,0.0,0.0,0.0,0.0,0.0,0.0
11,11,113,2020-01-10 23:38,4.0,5.0,2.0,2.0,2.0,3.0,4.0,,,,,,,2020-01-10,3.0,2020-01-11 9:08,0.0,4.0,3.0,4.0,,2020-01-11,2020-01-11 2:13,2020-01-11 9:05,Actigraph,77.91,19260,24720,5460.0,35.0,2.6,20.631,30.556,51.187
12,12,113,2020-01-10 23:38,4.0,5.0,2.0,2.0,2.0,3.0,4.0,,,,,,,2020-01-10,3.0,2020-01-11 9:08,0.0,4.0,3.0,4.0,,2020-01-11,2020-01-11 9:20,2020-01-11 23:39,Actigraph,100.0,51540,51540,0.0,0.0,0.0,0.233,0.0,0.233
13,13,113,2020-01-11 23:42,4.0,5.0,2.0,2.0,3.0,3.0,4.0,,,,,,,2020-01-11,3.0,2020-01-12 9:19,1.0,4.0,3.0,3.0,,2020-01-12,2020-01-12 3:14,2020-01-12 8:51,Actigraph,86.05,17400,20220,2820.0,23.0,2.04,14.54,4.167,18.707
14,14,113,2020-01-11 23:42,4.0,5.0,2.0,2.0,3.0,3.0,4.0,,,,,,,2020-01-11,3.0,2020-01-12 9:19,1.0,4.0,3.0,3.0,,2020-01-12,2020-01-12 9:06,2020-01-12 23:39,Actigraph,98.97,51840,52380,540.0,1.0,9.0,0.573,0.0,0.573
15,15,113,2020-01-13 23:25,3.0,4.0,2.0,2.0,3.0,3.0,4.0,,,,,,,2020-01-13,3.0,2020-01-14 9:03,1.0,4.0,3.0,4.0,,2020-01-14,2020-01-14 1:24,2020-01-14 8:51,Actigraph,85.01,22800,26820,4020.0,34.0,1.97,15.884,14.286,30.17
16,16,113,2020-01-13 23:25,3.0,4.0,2.0,2.0,3.0,3.0,4.0,,,,,,,2020-01-13,3.0,2020-01-14 9:03,1.0,4.0,3.0,4.0,,2020-01-14,2020-01-14 9:05,2020-01-14 23:21,Actigraph,100.0,51360,51360,0.0,0.0,0.0,0.0,0.0,0.0
17,17,113,2020-01-14 23:23,4.0,3.0,2.0,2.0,3.0,3.0,2.0,,,,,,,2020-01-14,4.0,2020-01-15 9:26,0.0,4.0,4.0,4.0,,2020-01-15,2020-01-15 0:12,2020-01-15 7:26,Actigraph,84.56,22020,26040,4020.0,39.0,1.72,15.668,20.0,35.668
18,18,113,2020-01-14 23:23,4.0,3.0,2.0,2.0,3.0,3.0,2.0,,,,,,,2020-01-14,4.0,2020-01-15 9:26,0.0,4.0,4.0,4.0,,2020-01-15,2020-01-15 9:07,2020-01-15 23:52,Actigraph,98.42,52260,53100,840.0,4.0,3.5,1.356,20.0,21.356
19,19,113,2020-01-15 23:29,4.0,3.0,2.0,2.0,3.0,3.0,4.0,,,,,,,2020-01-15,4.0,2020-01-16 9:03,0.0,4.0,4.0,4.0,,2020-01-16,2020-01-16 0:02,2020-01-16 5:22,Actigraph,81.56,15660,19200,3540.0,25.0,2.36,15.625,7.692,23.317
20,20,113,2020-01-15 23:29,4.0,3.0,2.0,2.0,3.0,3.0,4.0,,,,,,,2020-01-15,4.0,2020-01-16 9:03,0.0,4.0,4.0,4.0,,2020-01-16,2020-01-16 5:35,2020-01-16 8:51,Actigraph,72.96,8580,11760,3180.0,16.0,3.31,18.367,41.176,59.543
21,21,113,2020-01-16 23:21,3.0,3.0,2.0,2.0,3.0,3.0,4.0,,,,,,,2020-01-16,4.0,2020-01-17 9:35,0.0,4.0,4.0,4.0,,2020-01-17,2020-01-16 9:07,2020-01-17 0:02,Actigraph,100.0,53700,53700,0.0,0.0,0.0,0.0,0.0,0.0
22,22,113,2020-01-16 23:21,3.0,3.0,2.0,2.0,3.0,3.0,4.0,,,,,,,2020-01-16,4.0,2020-01-17 9:35,0.0,4.0,4.0,4.0,,2020-01-17,2020-01-17 4:04,2020-01-17 7:00,Actigraph,79.55,8400,10560,2160.0,16.0,2.25,10.795,17.647,28.442
23,23,113,2020-01-16 23:21,3.0,3.0,2.0,2.0,3.0,3.0,4.0,,,,,,,2020-01-16,4.0,2020-01-17 9:35,0.0,4.0,4.0,4.0,,2020-01-17,2020-01-17 9:36,2020-01-17 23:54,Actigraph,100.0,51480,51480,0.0,0.0,0.0,0.0,0.0,0.0
24,24,113,2020-01-17 23:52,4.0,5.0,2.0,2.0,3.0,2.0,4.0,,,,,,,2020-01-17,4.0,2020-01-18 9:51,0.0,4.0,3.0,3.0,,2020-01-18,2020-01-18 3:01,2020-01-18 6:38,Actigraph,81.11,10560,13020,2460.0,16.0,2.56,13.825,5.882,19.707
25,25,113,2020-01-17 23:52,4.0,5.0,2.0,2.0,3.0,2.0,4.0,,,,,,,2020-01-17,4.0,2020-01-18 9:51,0.0,4.0,3.0,3.0,,2020-01-18,2020-01-18 9:50,2020-01-18 23:43,Actigraph,100.0,49980,49980,0.0,0.0,0.0,0.0,0.0,0.0
26,0,113,2020-01-18 23:42,4.0,4.0,2.0,2.0,3.0,3.0,4.0,,,,,,,2020-01-18,4.0,2020-01-19 10:10,0.0,4.0,3.0,3.0,,2020-01-19,2020-01-19 1:18,2020-01-19 9:05,Actigraph,89.51,25080,28020,2940.0,22.0,2.23,11.349,8.696,20.045
0,0,114,2019-12-07 1:23,5.0,5.0,2.0,4.0,3.0,1.0,4.0,,,coffee,1.0,,,2019-12-07,4.0,2019-12-08 10:36,2.0,2.0,3.0,3.0,,2019-12-08,2019-12-07 10:00,2019-12-08 0:15,Actigraph,99.88,51240,51300,60.0,1.0,1.0,0.585,0.0,0.585
1,1,114,2019-12-07 1:23,5.0,5.0,2.0,4.0,3.0,1.0,4.0,,,coffee,1.0,,,2019-12-07,4.0,2019-12-08 10:36,2.0,2.0,3.0,3.0,,2019-12-08,2019-12-08 1:48,2019-12-08 10:35,Actigraph,80.65,25500,31620,6120.0,45.0,2.27,14.231,13.043,27.274
2,2,114,2019-12-07 1:23,5.0,5.0,2.0,4.0,3.0,1.0,4.0,,,coffee,1.0,,,2019-12-07,4.0,2019-12-08 10:36,2.0,2.0,3.0,3.0,,2019-12-08,2019-12-08 11:03,2019-12-08 16:16,Actigraph,96.81,18180,18780,600.0,4.0,2.5,2.236,40.0,42.236
3,3,114,2019-12-08 0:21,4.0,4.0,2.0,3.0,3.0,4.0,4.0,,,,,,,2019-12-08,4.0,2019-12-09 9:38,0.0,4.0,4.0,5.0,,2019-12-09,2019-12-08 20:13,2019-12-09 0:04,Actigraph,96.97,13440,13860,420.0,1.0,7.0,3.463,0.0,3.463
4,4,114,2019-12-08 0:21,4.0,4.0,2.0,3.0,3.0,4.0,4.0,,,,,,,2019-12-08,4.0,2019-12-09 9:38,0.0,4.0,4.0,5.0,,2019-12-09,2019-12-09 1:22,2019-12-09 8:48,Actigraph,76.91,20580,26760,6180.0,36.0,2.86,14.798,21.622,36.42
5,5,114,2019-12-09 23:58,5.0,5.0,2.0,4.0,3.0,4.0,4.0,,,,,,,2019-12-09,5.0,2019-12-10 9:32,0.0,4.0,5.0,5.0,,2019-12-10,2019-12-09 16:41,2019-12-10 2:08,Actigraph,99.12,33720,34020,300.0,2.0,2.5,1.235,33.333,34.568
6,6,114,2019-12-10 23:52,5.0,5.0,2.0,4.0,3.0,4.0,4.0,coffee,1.0,,,,,2019-12-10,3.0,2019-12-11 9:39,0.0,2.0,2.0,3.0,,2019-12-11,2019-12-10 2:48,2019-12-11 2:21,Actigraph,96.18,81540,84780,3240.0,29.0,1.86,4.105,23.333,27.438
7,7,114,2019-12-11 22:48,5.0,5.0,2.0,4.0,3.0,3.0,4.0,coffee,1.0,,,,,2019-12-11,4.0,2019-12-12 9:36,1.0,2.0,3.0,3.0,,2019-12-12,2019-12-11 2:50,2019-12-12 2:40,Actigraph,95.8,82200,85800,3600.0,28.0,2.14,4.755,13.793,18.548
8,8,114,2019-12-11 22:48,5.0,5.0,2.0,4.0,3.0,3.0,4.0,coffee,1.0,,,,,2019-12-11,4.0,2019-12-12 9:36,1.0,2.0,3.0,3.0,,2019-12-12,2019-12-12 3:00,2019-12-12 9:34,Actigraph,85.28,20160,23640,3480.0,31.0,1.87,13.706,28.125,41.831
9,9,114,2019-12-12 23:02,4.0,5.0,2.0,4.0,3.0,3.0,4.0,,,coffee,1.0,,,2019-12-12,4.0,2019-12-13 10:20,0.0,2.0,4.0,4.0,,2019-12-13,2019-12-12 9:48,2019-12-13 2:20,Actigraph,100.0,59520,59520,0.0,0.0,0.0,0.504,0.0,0.504
10,10,114,2019-12-12 23:02,4.0,5.0,2.0,4.0,3.0,3.0,4.0,,,coffee,1.0,,,2019-12-12,4.0,2019-12-13 10:20,0.0,2.0,4.0,4.0,,2019-12-13,2019-12-13 3:23,2019-12-13 10:17,Actigraph,83.82,20820,24840,4020.0,28.0,2.39,13.043,10.345,23.388
11,11,114,2019-12-14 23:50,5.0,4.0,2.0,4.0,3.0,3.0,3.0,,,coffee,1.0,,,2019-12-14,3.0,2019-12-15 10:46,6.0,4.0,3.0,2.0,,2019-12-15,2019-12-15 3:04,2019-12-15 9:25,Actigraph,88.19,20160,22860,2700.0,27.0,1.67,12.598,7.143,19.741
12,12,114,2019-12-15 23:50,5.0,4.0,2.0,4.0,3.0,3.0,3.0,,,coffee,1.0,beer,1.0,2019-12-15,3.0,2019-12-16 9:32,9.0,2.0,4.0,3.0,,2019-12-16,2019-12-15 11:19,2019-12-16 2:26,Actigraph,100.0,54420,54420,0.0,0.0,0.0,0.662,0.0,0.662
13,13,114,2019-12-15 23:50,5.0,4.0,2.0,4.0,3.0,3.0,3.0,,,coffee,1.0,beer,1.0,2019-12-15,3.0,2019-12-16 9:32,9.0,2.0,4.0,3.0,,2019-12-16,2019-12-16 2:53,2019-12-16 6:57,Actigraph,88.11,12900,14640,1740.0,13.0,2.23,7.787,14.286,22.073
14,14,114,2019-12-16 23:56,3.0,2.0,2.0,4.0,3.0,4.0,3.0,,,,,,,2019-12-16,3.0,2019-12-17 9:50,0.0,2.0,3.0,3.0,,2019-12-17,2019-12-16 9:38,2019-12-17 1:28,Actigraph,100.0,57000,57000,0.0,0.0,0.0,0.0,0.0,0.0
15,15,114,2019-12-16 23:56,3.0,2.0,2.0,4.0,3.0,4.0,3.0,,,,,,,2019-12-16,3.0,2019-12-17 9:50,0.0,2.0,3.0,3.0,,2019-12-17,2019-12-17 3:59,2019-12-17 9:37,Actigraph,89.05,18060,20280,2220.0,29.0,1.28,14.201,10.0,24.201
16,16,114,2019-12-17 23:41,2.0,2.0,2.0,4.0,3.0,3.0,4.0,coffee,1.0,,,,,2019-12-17,4.0,2019-12-18 11:25,0.0,2.0,3.0,4.0,,2019-12-18,2019-12-17 10:17,2019-12-18 2:47,Actigraph,100.0,59400,59400,0.0,0.0,0.0,0.101,0.0,0.101
17,17,114,2019-12-17 23:41,2.0,2.0,2.0,4.0,3.0,3.0,4.0,coffee,1.0,,,,,2019-12-17,4.0,2019-12-18 11:25,0.0,2.0,3.0,4.0,,2019-12-18,2019-12-18 3:54,2019-12-18 11:18,Actigraph,86.49,23040,26640,3600.0,32.0,1.88,11.261,6.061,17.322
18,18,114,2019-12-19 23:44,5.0,5.0,2.0,3.0,3.0,3.0,3.0,,,,,soju,2.0,2019-12-19,2.0,2019-12-20 11:28,0.0,4.0,1.0,1.0,,2019-12-20,2019-12-19 18:53,2019-12-20 11:19,Actigraph,100.0,59160,59160,0.0,0.0,0.0,0.0,0.0,0.0
19,19,114,2019-12-21 0:04,5.0,5.0,2.0,4.0,3.0,3.0,4.0,,,,,,,2019-12-21,4.0,2019-12-22 13:03,0.0,3.0,4.0,4.0,,2019-12-22,2019-12-21 3:10,2019-12-22 1:31,Actigraph,92.1,74100,80460,6360.0,41.0,2.59,12.379,16.667,29.046
20,20,114,2019-12-21 0:04,5.0,5.0,2.0,4.0,3.0,3.0,4.0,,,,,,,2019-12-21,4.0,2019-12-22 13:03,0.0,3.0,4.0,4.0,,2019-12-22,2019-12-22 2:50,2019-12-22 10:55,Actigraph,78.56,22860,29100,6240.0,43.0,2.42,12.784,29.545,42.329
21,21,114,2019-12-21 0:04,5.0,5.0,2.0,4.0,3.0,3.0,4.0,,,,,,,2019-12-21,4.0,2019-12-22 13:03,0.0,3.0,4.0,4.0,,2019-12-22,2019-12-22 11:25,2019-12-22 16:29,Actigraph,99.67,18180,18240,60.0,1.0,1.0,73.026,0.0,73.026
0,0,115,2019-12-20 23:55,3.0,2.0,2.0,4.0,2.0,2.0,4.0,,,,,,,2019-12-20,4.0,2019-12-21 10:44,0.0,4.0,4.0,3.0,,2019-12-21,2019-12-20 9:50,2019-12-21 1:16,Actigraph,98.92,54960,55560,600.0,2.0,5.0,0.756,33.333,34.089
1,1,115,2019-12-21 23:41,4.0,4.0,2.0,4.0,3.0,3.0,4.0,,,,,,,2019-12-21,3.0,2019-12-22 6:52,0.0,2.0,3.0,3.0,,2019-12-22,2019-12-21 7:08,2019-12-22 1:11,Actigraph,95.75,62220,64980,2760.0,16.0,2.88,3.232,0.0,3.232
2,2,115,2019-12-21 23:41,4.0,4.0,2.0,4.0,3.0,3.0,4.0,,,,,,,2019-12-21,3.0,2019-12-22 6:52,0.0,2.0,3.0,3.0,,2019-12-22,2019-12-22 1:21,2019-12-22 6:26,Actigraph,88.2,16140,18300,2160.0,14.0,2.57,14.426,13.333,27.759
3,3,115,2019-12-21 23:41,4.0,4.0,2.0,4.0,3.0,3.0,4.0,,,,,,,2019-12-21,3.0,2019-12-22 6:52,0.0,2.0,3.0,3.0,,2019-12-22,2019-12-22 8:12,2019-12-22 13:50,Actigraph,93.79,19020,20280,1260.0,6.0,3.5,5.325,0.0,5.325
4,4,115,2019-12-21 23:41,4.0,4.0,2.0,4.0,3.0,3.0,4.0,,,,,,,2019-12-21,3.0,2019-12-22 6:52,0.0,2.0,3.0,3.0,,2019-12-22,2019-12-22 14:50,2019-12-22 20:32,Actigraph,91.81,18840,20520,1680.0,4.0,7.0,7.31,0.0,7.31
5,5,115,2019-12-22 23:05,4.0,4.0,1.0,4.0,3.0,3.0,4.0,,,,,,,2019-12-22,2.0,2019-12-23 9:26,2.0,2.0,2.0,3.0,,2019-12-23,2019-12-23 2:16,2019-12-23 10:02,Actigraph,80.04,22380,27960,5580.0,29.0,3.21,13.09,30.0,43.09
6,6,115,2019-12-22 23:05,4.0,4.0,1.0,4.0,3.0,3.0,4.0,,,,,,,2019-12-22,2.0,2019-12-23 9:26,2.0,2.0,2.0,3.0,,2019-12-23,2019-12-23 14:21,2019-12-23 17:46,Actigraph,94.63,11640,12300,660.0,3.0,3.67,3.902,0.0,3.902
7,7,115,2019-12-23 23:43,4.0,4.0,2.0,4.0,3.0,2.0,4.0,,,,,,,2019-12-23,2.0,2019-12-24 5:05,9.0,4.0,2.0,3.0,,2019-12-24,2019-12-23 20:07,2019-12-24 0:26,Actigraph,97.3,15120,15540,420.0,1.0,7.0,1.931,0.0,1.931
8,8,115,2019-12-23 23:43,4.0,4.0,2.0,4.0,3.0,2.0,4.0,,,,,,,2019-12-23,2.0,2019-12-24 5:05,9.0,4.0,2.0,3.0,,2019-12-24,2019-12-24 14:56,2019-12-24 23:18,Actigraph,99.4,29940,30120,180.0,3.0,1.0,2.789,0.0,2.789
9,9,115,2019-12-23 23:43,4.0,4.0,2.0,4.0,3.0,2.0,4.0,,,,,,,2019-12-23,2.0,2019-12-24 5:05,9.0,4.0,2.0,3.0,,2019-12-24,2019-12-24 6:51,2019-12-24 11:19,Actigraph,96.27,15480,16080,600.0,3.0,3.33,1.866,25.0,26.866
10,10,115,2019-12-24 23:43,3.0,3.0,1.0,2.0,3.0,2.0,4.0,,,,,,,2019-12-24,4.0,2019-12-25 13:24,0.0,2.0,4.0,3.0,,2019-12-25,2019-12-25 0:52,2019-12-25 6:10,Actigraph,81.76,15600,19080,3480.0,16.0,3.63,16.667,23.529,40.196
11,11,115,2019-12-24 23:43,3.0,3.0,1.0,2.0,3.0,2.0,4.0,,,,,,,2019-12-24,4.0,2019-12-25 13:24,0.0,2.0,4.0,3.0,,2019-12-25,2019-12-25 6:21,2019-12-25 9:50,Actigraph,90.43,11340,12540,1200.0,14.0,1.43,11.483,13.333,24.816
12,12,115,2019-12-26 23:34,3.0,4.0,2.0,4.0,2.0,3.0,2.0,,,,,,,2019-12-26,3.0,2019-12-27 12:15,5.0,2.0,3.0,3.0,,2019-12-27,2019-12-26 4:44,2019-12-27 0:15,Actigraph,90.69,63720,70260,6540.0,32.0,3.41,7.088,12.121,19.209
13,13,115,2019-12-26 23:34,3.0,4.0,2.0,4.0,2.0,3.0,2.0,,,,,,,2019-12-26,3.0,2019-12-27 12:15,5.0,2.0,3.0,3.0,,2019-12-27,2019-12-27 3:28,2019-12-27 7:53,Actigraph,87.92,13980,15900,1920.0,13.0,2.46,11.321,0.0,11.321
14,14,115,2019-12-30 23:55,4.0,4.0,2.0,2.0,4.0,2.0,2.0,,,,,,,2019-12-30,2.0,2019-12-31 5:16,2.0,4.0,2.0,3.0,,2019-12-31,2019-12-30 19:37,2019-12-31 0:50,Actigraph,93.93,17640,18780,1140.0,3.0,6.33,3.514,0.0,3.514
15,15,115,2019-12-30 23:55,4.0,4.0,2.0,2.0,4.0,2.0,2.0,,,,,,,2019-12-30,2.0,2019-12-31 5:16,2.0,4.0,2.0,3.0,,2019-12-31,2019-12-31 1:05,2019-12-31 5:07,Actigraph,72.31,10500,14520,4020.0,17.0,3.94,12.81,11.111,23.921
16,16,115,2019-12-30 23:55,4.0,4.0,2.0,2.0,4.0,2.0,2.0,,,,,,,2019-12-30,2.0,2019-12-31 5:16,2.0,4.0,2.0,3.0,,2019-12-31,2019-12-31 6:55,2019-12-31 13:26,Actigraph,98.47,23100,23460,360.0,3.0,2.0,1.79,25.0,26.79
17,17,115,2020-01-02 23:43,3.0,3.0,2.0,2.0,2.0,2.0,4.0,,,,,,,2020-01-02,3.0,2020-01-03 11:29,0.0,2.0,3.0,3.0,,2020-01-03,2020-01-02 9:09,2020-01-03 3:08,Actigraph,97.96,63420,64740,1320.0,10.0,2.2,1.576,0.0,1.576
18,18,115,2020-01-05 23:54,3.0,4.0,2.0,4.0,2.0,2.0,4.0,,,,,,,2020-01-05,3.0,2020-01-06 9:52,0.0,2.0,2.0,3.0,,2020-01-06,2020-01-05 8:20,2020-01-06 2:15,Actigraph,98.51,63540,64500,960.0,7.0,2.29,0.837,12.5,13.337
19,19,115,2020-01-05 23:54,3.0,4.0,2.0,4.0,2.0,2.0,4.0,,,,,,,2020-01-05,3.0,2020-01-06 9:52,0.0,2.0,2.0,3.0,,2020-01-06,2020-01-06 3:58,2020-01-06 11:18,Actigraph,81.82,21600,26400,4800.0,36.0,2.22,10.909,10.811,21.72
